period_begin,period_end,period_duration,region_type,region_type_id,table_id,is_seasonally_adjusted,region,city_x,state,state_code,property_type,property_type_id,median_sale_price,median_sale_price_mom,median_sale_price_yoy,median_list_price,median_list_price_mom,median_list_price_yoy,median_ppsf,median_ppsf_mom,median_ppsf_yoy,median_list_ppsf,median_list_ppsf_mom,median_list_ppsf_yoy,homes_sold,homes_sold_mom,homes_sold_yoy,pending_sales,pending_sales_mom,pending_sales_yoy,new_listings,new_listings_mom,new_listings_yoy,inventory,inventory_mom,inventory_yoy,months_of_supply,months_of_supply_mom,months_of_supply_yoy,median_dom,median_dom_mom,median_dom_yoy,avg_sale_to_list,avg_sale_to_list_mom,avg_sale_to_list_yoy,sold_above_list,sold_above_list_mom,sold_above_list_yoy,price_drops,price_drops_mom,price_drops_yoy,off_market_in_two_weeks,off_market_in_two_weeks_mom,off_market_in_two_weeks_yoy,parent_metro_region,parent_metro_region_metro_code,last_updated,zipcode,city_y,county
10/1/2016,12/31/2016,90,zip code,2,9841,f,Zip Code: 24590,,Virginia,VA,All Residential,-1,186800.0,-0.135185185,0.052394366,158900.0,-0.195035461,-0.197474747,101.5925381,-0.119471636,0.063162934,95.08521601,-0.18333108,-0.074358027,21,0.166666667,0.05,19.0,0.117647059,-0.05,19.0,-0.321428571,0.266666667,60.0,-0.0625,0.2,,,,91.0,-14.0,-90.5,0.958501162,-0.001051655,0.010771532,0.047619048,-0.007936508,-0.002380952,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,24590,Scottsville,Albemarle
6/1/2019,8/31/2019,90,zip code,2,9060,f,Zip Code: 22940,,Virginia,VA,All Residential,-1,607250.0,0.279768177,-0.156597222,282000.0,-0.570776256,-0.399041023,204.9415618,0.002337916,-0.111626707,185.0599332,-0.099111896,-0.260122721,12,0.333333333,1.4,12.0,0.333333333,1.4,2.0,-0.5,-0.666666667,9.0,-0.1,-0.307692308,,,,111.0,8.0,-29.0,0.968179005,-0.005229494,0.045001176,0.083333333,-0.027777778,0.083333333,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22940,Mission home,Albemarle
10/1/2014,12/31/2014,90,zip code,2,9060,f,Zip Code: 22940,,Virginia,VA,Single Family Residential,6,331500.0,0.461640212,0.5,,,,110.5,-0.419356568,-0.4,,,,3,0.0,0.5,3.0,0.0,0.5,,,,6.0,-0.142857143,-0.142857143,,,,437.0,371.0,296.0,0.894872617,-0.063364284,0.060910352,0.0,-0.333333333,0.0,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22940,Mission home,Albemarle
7/1/2013,9/30/2013,90,zip code,2,9060,f,Zip Code: 22940,,Virginia,VA,Single Family Residential,6,775000.0,0.115107914,-0.892733564,337450.0,0.0,-0.600650888,182.3958578,-0.322324651,-0.678338458,78.91565865,0.0,-0.838619813,1,-0.5,-0.5,1.0,-0.5,-0.5,2.0,0.0,1.0,10.0,0.0,0.428571429,,,,427.0,75.0,28.0,0.939393939,0.105791644,0.116467377,0.0,0.0,0.0,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22940,Mission home,Albemarle
4/1/2022,6/30/2022,90,zip code,2,9054,f,Zip Code: 22932,,Virginia,VA,Single Family Residential,6,732184.0,0.066841515,0.359673166,650000.0,-0.036894355,0.101881675,257.1229102,0.031379347,0.303984648,235.0998949,-0.033286487,0.06078694,52,0.019607843,-0.395348837,53.0,0.177777778,-0.38372093,68.0,-0.068493151,-0.160493827,25.0,-0.107142857,-0.795081967,,,,8.0,-5.0,-70.0,1.046723738,0.00255259,0.038133351,0.538461538,0.04826546,0.050089445,,,,0.830188679,-0.036477987,0.830188679,"Charlottesville, VA",16820,2/10/2025 14:21,22932,Yancey mills,Albemarle
7/1/2023,9/30/2023,90,zip code,2,9060,f,Zip Code: 22940,,Virginia,VA,Single Family Residential,6,462500.0,-0.195652174,-0.312267658,799900.0,0.084683707,0.789485459,311.6439704,-0.279695936,-0.069002471,317.8384443,0.149033951,0.392738865,2,1.0,-0.666666667,2.0,-0.333333333,-0.666666667,7.0,0.75,0.75,5.0,0.666666667,4.0,,,,19.5,15.5,-5.5,0.938596491,-0.061403509,-0.120495782,0.0,0.0,-0.166666667,,,,0.5,0.166666667,0.333333333,"Charlottesville, VA",16820,2/10/2025 14:21,22940,Mission home,Albemarle
12/1/2014,2/28/2015,90,zip code,2,9055,f,Zip Code: 22935,,Virginia,VA,All Residential,-1,527709.0,0.0,3.158463357,1499500.0,,4.015050167,418.8166667,0.0,4.247584712,351.821131,,3.471305344,1,0.0,-0.666666667,1.0,0.0,-0.666666667,2.0,,-0.333333333,3.0,2.0,-0.25,,,,226.0,0.0,105.0,0.880983306,0.0,0.107635661,0.0,0.0,0.0,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22935,Boonesville,Albemarle
6/1/2021,8/31/2021,90,zip code,2,9060,f,Zip Code: 22940,,Virginia,VA,Single Family Residential,6,1225000.0,-0.304964539,1.822580645,899900.0,0.098175606,0.285571429,305.5555556,-0.410178588,1.038914491,204.5227273,-0.31259322,0.171507848,3,0.5,0.0,3.0,0.5,0.0,7.0,-0.125,0.75,8.0,0.0,-0.111111111,,,,89.0,-52.5,-250.0,0.933143306,0.028527367,-0.037147073,0.0,0.0,0.0,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22940,Mission home,Albemarle
2/1/2017,4/30/2017,90,zip code,2,9038,f,Zip Code: 22901,,Virginia,VA,Townhouse,13,210000.0,0.05,-0.072847682,249900.0,0.0,0.05443038,152.7093596,0.014929898,0.09779716,156.5009208,0.005588724,0.055538518,35,0.296296296,-0.027777778,35.0,0.296296296,-0.027777778,55.0,-0.035087719,-0.202898551,70.0,-0.102564103,-0.239130435,,,,64.0,-8.0,-48.0,0.99275589,0.01375283,0.018360831,0.342857143,0.083597884,0.120634921,,,,0.028571429,0.028571429,0.000793651,"Charlottesville, VA",16820,2/10/2025 14:21,22901,Charlottesville,Albemarle
2/1/2014,4/30/2014,90,zip code,2,9038,f,Zip Code: 22901,,Virginia,VA,Condo/Co-op,3,129000.0,0.049633849,0.376,115000.0,0.079812207,-0.079263411,116.1585446,-0.028389065,0.31991087,123.4831461,0.022620794,-0.008086204,12,0.090909091,1.0,12.0,0.090909091,1.0,19.0,0.1875,-0.296296296,32.0,-0.157894737,-0.288888889,,,,92.5,-67.5,25.5,0.955473855,0.009224279,0.026068034,0.083333333,0.083333333,0.083333333,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22901,Charlottesville,Albemarle
10/1/2014,12/31/2014,90,zip code,2,9056,f,Zip Code: 22936,,Virginia,VA,All Residential,-1,375000.0,0.027538019,-0.009247028,372900.0,-0.201498929,0.25767285,136.3150392,-0.00627001,-0.034128612,142.875,-0.112899986,0.063620941,17,0.214285714,0.0625,17.0,0.214285714,0.0625,15.0,-0.375,0.25,38.0,-0.136363636,0.151515152,,,,183.0,18.5,23.5,0.976877368,-0.00090384,0.006217882,0.117647059,-0.025210084,0.055147059,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22936,Earlysville,Albemarle
11/1/2023,1/31/2024,90,zip code,2,9048,f,Zip Code: 22911,,Virginia,VA,Townhouse,13,429900.0,-0.011724138,0.147869273,472585.0,0.027626772,0.219574194,204.6632124,-0.002629844,0.047032775,218.2968459,0.008019657,0.085901908,49,-0.039215686,0.689655172,50.0,0.086956522,1.272727273,70.0,-0.066666667,2.043478261,20.0,-0.130434783,1.5,,,,37.5,10.5,24.0,0.989436998,-0.008072969,-0.004592078,0.163265306,-0.111244498,-0.18156228,,,,0.44,0.005217391,0.121818182,"Charlottesville, VA",16820,2/10/2025 14:21,22911,Zcta 22911,Albemarle
3/1/2019,5/31/2019,90,zip code,2,9054,f,Zip Code: 22932,,Virginia,VA,Single Family Residential,6,444500.0,0.001126126,-0.15973535,549900.0,-0.040213635,0.146939201,178.8454797,-0.025211575,-0.028394557,183.8487973,-0.032634516,0.053579786,52,0.405405405,0.677419355,52.0,0.405405405,0.677419355,89.0,0.072289157,0.1125,127.0,-0.015503876,-0.059259259,,,,89.0,-5.0,-53.0,0.987059588,0.002981365,-0.005432433,0.173076923,-0.016112266,0.0117866,,,,0.038461538,-0.015592516,0.006203474,"Charlottesville, VA",16820,2/10/2025 14:21,22932,Yancey mills,Albemarle
3/1/2021,5/31/2021,90,zip code,2,9071,f,Zip Code: 22959,,Virginia,VA,Single Family Residential,6,539000.0,0.073705179,0.227790433,492000.0,-0.121428571,0.064013841,202.7388783,0.090599511,0.265669855,176.2368673,-0.06847945,-0.001332222,8,0.0,0.6,8.0,0.0,1.0,8.0,-0.2,1.0,8.0,-0.272727273,-0.272727273,,,,74.0,-74.0,-93.0,1.017286352,0.010370553,0.089201925,0.375,0.0,0.175,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22959,Alberene,Albemarle
7/1/2015,9/30/2015,90,zip code,2,9038,f,Zip Code: 22901,,Virginia,VA,Townhouse,13,223000.0,0.02293578,-0.026200873,239000.0,-0.038867553,0.062222222,138.9698737,0.013211351,-0.032003701,142.0526701,-0.018777869,0.012880927,55,-0.202898551,0.617647059,55.0,-0.202898551,0.666666667,52.0,0.019607843,0.083333333,75.0,-0.127906977,-0.264705882,,,,79.0,-6.0,-83.0,0.987787376,-0.003670565,-0.011438056,0.236363636,-0.06798419,-0.234224599,,,,0.0,0.0,-0.03030303,"Charlottesville, VA",16820,2/10/2025 14:21,22901,Charlottesville,Albemarle
1/1/2020,3/31/2020,90,zip code,2,9038,f,Zip Code: 22901,,Virginia,VA,Townhouse,13,249000.0,0.0375,-0.023529412,258500.0,-0.06,-0.092664093,157.0386988,0.020368117,-0.00434227,169.7189178,-0.013788526,-0.013923606,29,-0.09375,0.074074074,29.0,-0.09375,0.074074074,50.0,0.612903226,-0.122807018,67.0,0.196428571,-0.1625,,,,108.0,2.0,-33.0,0.966057102,-0.011933457,-0.021511269,0.068965517,-0.181034483,-0.190293742,,,,0.068965517,0.068965517,0.068965517,"Charlottesville, VA",16820,2/10/2025 14:21,22901,Charlottesville,Albemarle
6/1/2014,8/31/2014,90,zip code,2,9065,f,Zip Code: 22947,,Virginia,VA,Single Family Residential,6,462500.0,-0.149738027,-0.314814815,596995.0,-0.081468432,-0.022417449,144.4327731,-0.070378151,-0.059441564,163.3971308,0.083105121,-0.016056273,24,-0.076923077,0.142857143,24.0,-0.076923077,0.2,48.0,0.090909091,0.2,96.0,0.090909091,-0.010309278,,,,132.5,-47.5,2.5,0.953878566,-0.003727371,-0.019310143,0.125,0.009615385,0.029761905,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22947,Boyd tavern,Albemarle
11/1/2016,1/31/2017,90,zip code,2,9062,f,Zip Code: 22943,,Virginia,VA,Single Family Residential,6,238250.0,-0.439411765,,449900.0,0.289111748,,124.0194936,-0.061829007,,172.028005,-0.186923696,,4,-0.2,,4.0,-0.2,,3.0,0.0,,5.0,0.0,,,,,139.0,18.0,,0.945225272,-0.018471315,,0.0,0.0,,,,,0.0,0.0,,"Charlottesville, VA",16820,2/10/2025 14:21,22943,Greenwood,Albemarle
5/1/2016,7/31/2016,90,zip code,2,9056,f,Zip Code: 22936,,Virginia,VA,Single Family Residential,6,390000.0,-0.037037037,0.147058824,447450.0,-0.005445655,0.17780995,138.7434555,-0.050720703,-0.00648804,130.9946714,-0.010820267,-0.106589877,31,0.0,0.24,31.0,0.0,0.24,22.0,-0.405405405,-0.185185185,47.0,-0.096153846,-0.175438596,,,,100.0,6.0,-8.0,0.967219899,-0.006109592,0.002386695,0.032258065,0.0,-0.007741935,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22936,Earlysville,Albemarle
5/1/2022,7/31/2022,90,zip code,2,9056,f,Zip Code: 22936,,Virginia,VA,Single Family Residential,6,668000.0,-0.165,0.342713568,789000.0,0.01283697,0.9725,199.9053926,0.001175667,0.070435081,202.1585289,0.04676292,0.086352602,15,0.153846154,-0.53125,20.0,0.25,-0.375,24.0,-0.04,-0.111111111,10.0,-0.230769231,-0.642857143,,,,12.5,5.5,-51.5,0.978458072,-0.037881795,-0.055260892,0.333333333,-0.205128205,-0.260416667,,,,0.7,0.075,0.6375,"Charlottesville, VA",16820,2/10/2025 14:21,22936,Earlysville,Albemarle
11/1/2022,1/31/2023,90,zip code,2,9057,f,Zip Code: 22937,,Virginia,VA,All Residential,-1,62830.0,0.142363636,-0.738208333,699900.0,-0.257203502,1.868442623,20.77039275,0.0,-0.865102764,292.5809822,-0.009126211,1.002865688,3,2.0,-0.25,2.0,0.0,-0.333333333,3.0,0.5,0.5,4.0,0.0,1.0,,,,96.0,-6.0,28.0,0.82620614,0.13870614,-0.110681918,0.0,0.0,-0.25,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22937,Esmont,Albemarle
3/1/2012,5/31/2012,90,zip code,2,9038,f,Zip Code: 22901,,Virginia,VA,All Residential,-1,251000.0,0.091304348,-0.087272727,317000.0,0.022755503,0.152936898,128.8307201,0.069372035,-0.032956079,147.2090021,0.026537441,0.065432797,115,0.055045872,0.045454545,114.0,0.075471698,0.055555556,237.0,0.012820513,0.107476636,371.0,0.048022599,-0.099514563,,,,149.0,-23.0,-12.0,0.967137298,-0.000167448,0.013715906,0.139130435,0.010690068,0.075494071,,,,0.00877193,0.00877193,-0.000487329,"Charlottesville, VA",16820,2/10/2025 14:21,22901,Charlottesville,Albemarle
6/1/2022,8/31/2022,90,zip code,2,9038,f,Zip Code: 22901,,Virginia,VA,Multi-Family (2-4 Unit),4,337500.0,,-0.1,,,,182.8277356,,0.248104009,,,,1,,0.0,1.0,,0.0,,,,,,,,,,92.0,,55.0,0.9,,-0.171428571,0.0,,-1.0,,,,0.0,,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22901,Charlottesville,Albemarle
12/1/2022,2/28/2023,90,zip code,2,9053,f,Zip Code: 22931,,Virginia,VA,All Residential,-1,595000.0,0.0,3.306912776,160000.0,-0.566395664,-0.483870968,231.1374187,0.0,1.108093721,43.47826087,-0.604571698,-0.682927171,2,0.0,1.0,1.0,-0.5,-0.5,1.0,-0.666666667,-0.666666667,2.0,0.0,-0.333333333,,,,10.5,0.0,-45.5,0.990835181,0.0,0.069835181,0.5,0.0,0.5,,,,0.0,-0.5,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22931,Covesville,Albemarle
10/1/2018,12/31/2018,90,zip code,2,9071,f,Zip Code: 22959,,Virginia,VA,All Residential,-1,721865.5,0.266430702,0.312482727,,,,183.7840238,-0.02204738,0.216343931,,,,4,-0.2,0.333333333,4.0,-0.2,0.333333333,,,,6.0,-0.333333333,-0.571428571,,,,192.5,-6.5,-263.5,0.886560825,-0.033477943,0.118839114,0.25,0.05,0.25,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22959,Alberene,Albemarle
9/1/2014,11/30/2014,90,zip code,2,9064,f,Zip Code: 22946,,Virginia,VA,Single Family Residential,6,170000.0,,,247500.0,,,94.44444444,,,101.5625,,,1,,,1.0,,,2.0,,,2.0,,,,,,466.0,,,0.944969427,,,0.0,,,,,,0.0,,,"Charlottesville, VA",16820,2/10/2025 14:21,22946,Keene,Albemarle
3/1/2013,5/31/2013,90,zip code,2,9038,f,Zip Code: 22901,,Virginia,VA,Condo/Co-op,3,101475.0,0.0824,0.00719603,127400.0,0.020016013,-0.099646643,107.6374615,0.223085704,-0.085978556,122.4752554,-0.016182374,-0.11505547,10,0.666666667,-0.090909091,10.0,0.666666667,-0.090909091,30.0,0.111111111,0.363636364,46.0,0.022222222,0.095238095,,,,87.5,20.5,-86.5,0.951317197,0.021911376,0.011691703,0.1,0.1,0.1,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22901,Charlottesville,Albemarle
8/1/2014,10/31/2014,90,zip code,2,9057,f,Zip Code: 22937,,Virginia,VA,Single Family Residential,6,150500.0,-0.93015431,4.574074074,199450.0,0.829816514,1.89057971,90.49909802,-0.7170467,3.960691299,125.0580234,1.005517659,1.46334352,1,-0.5,0.0,1.0,-0.5,0.0,4.0,-0.2,-0.2,18.0,-0.142857143,0.0,,,,256.0,-21.5,148.0,1.004002668,0.073382912,0.160252668,1.0,1.0,1.0,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22937,Esmont,Albemarle
7/1/2018,9/30/2018,90,zip code,2,9048,f,Zip Code: 22911,,Virginia,VA,Condo/Co-op,3,180000.0,0.058823529,0.065088757,176950.0,-0.06002656,-0.486357039,173.4104046,0.002528902,0.154359202,178.7473667,0.030111441,-0.420951927,15,0.153846154,0.363636364,14.0,0.076923077,0.272727273,6.0,-0.5,1.0,8.0,-0.272727273,-0.466666667,,,,113.0,42.0,48.0,0.964902598,-0.005053927,-0.031185798,0.0,-0.076923077,-0.181818182,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22911,Zcta 22911,Albemarle
9/1/2018,11/30/2018,90,zip code,2,9056,f,Zip Code: 22936,,Virginia,VA,Single Family Residential,6,358000.0,0.0,-0.166472643,357000.0,0.0,0.098630559,181.294964,0.066663803,0.084013873,151.5901308,-0.126190728,0.080061338,11,-0.352941176,-0.153846154,11.0,-0.352941176,-0.153846154,18.0,-0.181818182,0.0,40.0,-0.183673469,-0.183673469,,,,69.0,-5.0,-73.0,0.94896401,-0.005520678,-0.011651057,0.0,-0.058823529,-0.076923077,,,,0.090909091,0.032085561,0.090909091,"Charlottesville, VA",16820,2/10/2025 14:21,22936,Earlysville,Albemarle
1/1/2012,3/31/2012,90,zip code,2,9057,f,Zip Code: 22937,,Virginia,VA,All Residential,-1,61000.0,-0.706730769,-0.563974267,289000.0,0.529100529,0.646723647,58.2617001,-0.157830468,-0.43945498,111.4969136,0.128444265,0.715337132,1,-0.5,-0.666666667,1.0,-0.5,-0.666666667,5.0,0.25,4.0,15.0,0.071428571,0.666666667,,,,223.0,56.0,-428.0,0.726354771,-0.092067549,-0.231730978,0.0,0.0,0.0,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22937,Esmont,Albemarle
7/1/2014,9/30/2014,90,zip code,2,9841,f,Zip Code: 24590,,Virginia,VA,All Residential,-1,225900.0,0.1295,0.20031881,330000.0,-0.014925373,1.063789869,123.713034,0.32880427,0.454414565,148.0740741,0.042441481,0.34692893,23,-0.08,0.916666667,22.0,-0.043478261,0.833333333,53.0,-0.116666667,0.65625,123.0,-0.016,0.662162162,,,,115.0,-33.0,-24.5,0.944241045,-0.024946259,0.010747573,0.173913043,-0.026086957,0.173913043,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,24590,Scottsville,Albemarle
7/1/2017,9/30/2017,90,zip code,2,9062,f,Zip Code: 22943,,Virginia,VA,All Residential,-1,170325.0,-0.015462428,,475000.0,0.0,,158.9565518,-0.001238313,,164.5833333,0.165942982,,4,0.333333333,,4.0,0.333333333,,3.0,2.0,,6.0,0.2,,,,,130.5,7.5,,0.987235519,0.004254827,,0.0,0.0,,,,,0.0,0.0,,"Charlottesville, VA",16820,2/10/2025 14:21,22943,Greenwood,Albemarle
7/1/2019,9/30/2019,90,zip code,2,9048,f,Zip Code: 22911,,Virginia,VA,All Residential,-1,320000.0,-0.058823529,-0.00621118,339900.0,-0.00014708,-0.004670639,160.2578701,-0.006250256,0.032683696,163.5897436,-0.006265588,0.037211254,123,-0.206451613,-0.046511628,123.0,-0.201298701,-0.0390625,141.0,-0.140243902,0.068181818,261.0,-0.077738516,-0.184375,,,,90.0,1.0,-32.5,0.989013177,-0.00298609,-0.003548635,0.219512195,-0.006294256,-0.075061448,,,,0.016260163,0.00327315,0.016260163,"Charlottesville, VA",16820,2/10/2025 14:21,22911,Zcta 22911,Albemarle
8/1/2021,10/31/2021,90,zip code,2,9054,f,Zip Code: 22932,,Virginia,VA,All Residential,-1,494000.0,-0.008529854,0.037213716,624900.0,0.043412924,0.388666667,200.1231527,0.015611288,0.074585334,233.7278107,0.046469996,0.205377458,91,-0.172727273,-0.165137615,91.0,-0.165137615,-0.165137615,73.0,0.028169014,-0.42519685,118.0,-0.063492063,-0.466063348,,,,90.0,-20.0,-51.0,1.007651853,-0.002111565,0.016628843,0.351648352,-0.039260739,0.214033673,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22932,Yancey mills,Albemarle
7/1/2017,9/30/2017,90,zip code,2,9053,f,Zip Code: 22931,,Virginia,VA,All Residential,-1,25000.0,0.0,,599000.0,0.0,,25.90673575,0.0,,256.201882,0.0,,1,0.0,,1.0,0.0,,1.0,0.0,,1.0,0.0,,,,,115.0,0.0,,0.714285714,0.0,,0.0,0.0,,,,,0.0,0.0,,"Charlottesville, VA",16820,2/10/2025 14:21,22931,Covesville,Albemarle
6/1/2021,8/31/2021,90,zip code,2,9054,f,Zip Code: 22932,,Virginia,VA,Townhouse,13,384990.0,-0.0287228,0.013456952,433576.0,0.019274667,0.094865388,189.3491124,-0.038873069,0.032990192,212.4682243,0.0,0.150581834,49,0.289473684,0.484848485,48.0,0.297297297,0.454545455,29.0,-0.216216216,-0.30952381,43.0,-0.348484848,-0.426666667,,,,150.0,-10.5,13.0,1.002124733,-0.002632521,0.014896621,0.224489796,-0.012352309,0.194186766,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22932,Yancey mills,Albemarle
5/1/2021,7/31/2021,90,zip code,2,9048,f,Zip Code: 22911,,Virginia,VA,Townhouse,13,335000.0,0.032357473,0.098360656,313750.0,-0.01953125,0.036008519,177.9005525,0.003381203,0.142371441,180.2012754,0.050037702,0.106315434,47,-0.12962963,-0.078431373,47.0,-0.12962963,-0.06,48.0,0.021276596,-0.2,44.0,0.157894737,-0.531914894,,,,55.0,1.0,-25.0,1.011621271,0.000610332,0.013543456,0.510638298,0.029156816,0.157697121,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22911,Zcta 22911,Albemarle
8/1/2018,10/31/2018,90,zip code,2,9071,f,Zip Code: 22959,,Virginia,VA,Single Family Residential,6,460000.0,-0.053984576,0.100478469,429700.0,0.07425,0.212471783,192.1229587,-0.028572781,0.271533782,128.0938764,-0.019877653,-0.227047604,5,-0.166666667,-0.285714286,5.0,-0.166666667,-0.285714286,4.0,-0.2,0.0,13.0,-0.071428571,-0.071428571,,,,75.0,11.5,-58.0,0.927511242,-0.045885914,0.04943798,0.0,0.0,0.0,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22959,Alberene,Albemarle
6/1/2023,8/31/2023,90,zip code,2,9048,f,Zip Code: 22911,,Virginia,VA,Condo/Co-op,3,339990.0,-0.012245609,-0.131109248,272000.0,0.0,-0.284191689,225.2631461,0.046576564,0.10704744,217.4260592,-0.0425347,0.090875091,12,-0.294117647,-0.142857143,9.0,-0.1,-0.181818182,7.0,-0.222222222,-0.461538462,1.0,0.0,-0.875,,,,4.0,-1.5,-3.0,1.015244977,0.009651923,0.003447659,0.416666667,0.06372549,0.202380952,,,,0.777777778,-0.122222222,0.323232323,"Charlottesville, VA",16820,2/10/2025 14:21,22911,Zcta 22911,Albemarle
8/1/2016,10/31/2016,90,zip code,2,9841,f,Zip Code: 24590,,Virginia,VA,Single Family Residential,6,200000.0,0.072098633,-0.075144509,204450.0,-0.021770335,-0.1822,114.8999259,-0.046816734,-0.040675468,118.2116784,-0.02304398,0.070710468,21,-0.125,-0.045454545,20.0,-0.130434783,-0.090909091,40.0,0.142857143,0.6,72.0,0.043478261,0.161290323,,,,131.0,-13.5,-28.0,0.956049016,-0.003858029,0.008921677,0.095238095,0.011904762,0.095238095,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,24590,Scottsville,Albemarle
8/1/2024,10/31/2024,90,zip code,2,9065,f,Zip Code: 22947,,Virginia,VA,All Residential,-1,940000.0,0.0,0.205128205,793572.5,-0.055491219,0.151774311,250.8361204,0.0,0.219380276,250.393397,-0.012609739,0.129021014,27,-0.068965517,0.08,20.0,-0.2,0.666666667,28.0,-0.034482759,0.037037037,24.0,0.2,-0.172413793,,,,16.0,0.5,4.0,0.983991411,0.000862366,-0.021048791,0.296296296,0.089399745,0.016296296,,,,0.3,-0.06,-0.2,"Charlottesville, VA",16820,2/10/2025 14:21,22947,Boyd tavern,Albemarle
2/1/2013,4/30/2013,90,zip code,2,9048,f,Zip Code: 22911,,Virginia,VA,Single Family Residential,6,301755.0,0.053387628,-0.159456825,369890.0,0.027857669,0.02775771,135.8050847,-0.01013116,0.003250995,146.4075092,0.011208854,0.048521393,31,0.192307692,-0.03125,30.0,0.2,-0.0625,63.0,-0.030769231,0.032786885,99.0,0.03125,0.1,,,,109.0,-21.5,-32.0,0.961863008,0.009890619,-0.011319642,0.161290323,0.045905707,0.098790323,,,,0.033333333,0.033333333,0.033333333,"Charlottesville, VA",16820,2/10/2025 14:21,22911,Zcta 22911,Albemarle
4/1/2019,6/30/2019,90,zip code,2,9060,f,Zip Code: 22940,,Virginia,VA,Single Family Residential,6,344000.0,,-0.57791411,499000.0,,-0.276706769,203.125,,-0.20345092,210.2844037,,-0.17041709,5,,0.0,5.0,,0.0,9.0,,0.285714286,13.0,,0.181818182,,,,60.0,,-109.0,1.005399,,0.073275062,0.2,,0.2,,,,0.0,,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22940,Mission home,Albemarle
12/1/2014,2/28/2015,90,zip code,2,9048,f,Zip Code: 22911,,Virginia,VA,Townhouse,13,290912.0,0.097781132,0.134159844,269000.0,0.0,0.02418056,148.6616086,0.111569372,0.151856204,145.9700748,-0.009075395,0.079263062,14,-0.391304348,-0.222222222,14.0,-0.391304348,-0.222222222,37.0,0.193548387,0.0,66.0,0.047619048,-0.3125,,,,190.0,42.0,53.5,0.992292603,0.003203498,0.019909372,0.071428571,-0.102484472,-0.03968254,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22911,Zcta 22911,Albemarle
11/1/2021,1/31/2022,90,zip code,2,9056,f,Zip Code: 22936,,Virginia,VA,Single Family Residential,6,428000.0,-0.115702479,-0.152475248,587000.0,-0.020033389,-0.089922481,217.5264139,0.168936018,0.208849079,227.9054264,-0.106041119,0.126282127,13,-0.235294118,-0.380952381,11.0,-0.352941176,-0.476190476,12.0,-0.2,0.333333333,7.0,-0.416666667,-0.533333333,,,,71.0,1.5,-33.5,1.002904748,-0.015448736,0.028629573,0.384615385,-0.027149321,0.146520147,,,,0.181818182,0.181818182,0.181818182,"Charlottesville, VA",16820,2/10/2025 14:21,22936,Earlysville,Albemarle
7/1/2012,9/30/2012,90,zip code,2,9038,f,Zip Code: 22901,,Virginia,VA,Condo/Co-op,3,104000.0,-0.00952381,-0.063063063,133000.0,0.210191083,0.182222222,113.1832797,-0.003404012,0.093564024,127.9178338,0.054780104,0.044227215,11,0.1,0.1,10.0,0.111111111,0.0,15.0,-0.117647059,-0.347826087,40.0,0.0,0.025641026,,,,171.0,-0.5,32.0,0.951035708,0.002252165,0.037729936,0.090909091,-0.009090909,0.090909091,,,,0.1,-0.011111111,0.1,"Charlottesville, VA",16820,2/10/2025 14:21,22901,Charlottesville,Albemarle
